regcenterName;lendingOfficeName;lendingOfficeCode;type;organizationName;shopName;commercialNetName;shopCode;shopAddress;locationMessage;workingHours;latitude;longitude;order
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;"OOO ""АстМаркет""";"Магазин ""Астмаркет"", ООО ""Астмаркет"", Малые Дербеты с, Советская ул, дом 8";;770102816000067;359420, Калмыкия Респ, Малодербетовский р-н, Малые Дербеты с, Советская ул, д. 8;"Отдельстоящий магазин ""Астмаркет"", село Малые Дербеты в центре поселка";"Пн-Пт: 09:00-18:00 ; Сб: 09:00-18:00 ; Вс: 09:00-15:00";47.9463548;44.6766974;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;"OOO ""АстМаркет""";"АстМаркет, ООО ""АстМаркет"", г. Камышин, ул. Рязано-Уральская, д. 47";;770102816000086;403886, Волгоградская обл, Камышин г, Рязано-Уральская ул, д. 47;Отдельный магазин Астмаркет, 2 этаж, кредитный отдел. Остановка Речной вокзал, вблизи АЗС Лукоил;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";50.0964326;45.402164;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;ИП Невежина Светлана Ивановна;НЮАНС, ИП Невежина С.И., р.п. Елань, ул. Московская, д. 17 А;;3401214002;403732, Волгоградская обл, Еланский р-н, Елань рп, Московская ул, д. 17, кор. а;"Отдельный магазин ""Нюанс"", 1 этаж, кредитный отдел (рядом с центральным рынком)";"Пн-Пт: 09:00-18:00 ; Сб: 09:00-14:00 ; Вс: 09:00-14:00";50.9491427;43.7389375;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;ИП Исаев Руслан Султанович;"Магазин "" ТВОЙ ДОМ"" ИП Исаев Руслан Султанович , п. Яшкуль, ул. Клыкова , д. 84";;080200527000001;359150, Калмыкия Респ, Яшкульский р-н, Яшкуль п, Клыкова ул, д. 84;не указано;"Пн-Пт: 09:00-18:00 ; Сб: 09:00-18:00 ; Вс: 09:00-18:00";46.167323;45.347369;3 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;"OOO ""АстМаркет""";"Аст Маркет, ООО ""АстМаркет"", г. Новоаннинский, ул. Ленина, д. 77";;770102816000029;403958, Волгоградская обл, Новоаннинский р-н, Новоаннинский г, Ленина ул, д. 77;Отдельный магазин Астмаркет (5ти-этажное), 1 этаж, кредитный отдел. (рядом с площадью им.Ленина);"Пн-Пт: 09:00-19:00 ; Сб: 09:00-17:00 ; Вс: 09:00-16:00";50.5284336;42.6670103;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;IPOS;Мобильный офис;mIPos, г. Палласовка, ул. Ленина, д. 28(Скарлыкина Р. В);;660103452000148;404264, Волгоградская обл, Палласовский р-н, Палласовка г, Ленина ул, д. 28;"Стойка находится в ТЦ ""Рида"". Рядом аптека""Vita"", магазин ""Рубль бум"".";"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";50.0529194;46.8819518;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;ИП Невежина Светлана Ивановна;Инвентарь, ИП Невежина С.И., г. Палласовка пер.Скучный, д. 1;;3401214000053;404264, Волгоградская обл, Палласовский р-н, Палласовка г, Скучный пер, д. 1;"ТЦ ""Нюанс"",2 этаж, Магазин Инвентарь(напротив ТЦ ""СЕТКА"",с правой стороны от входа находится супермаркет ""Магнит"".)";"Пн-Пт: 09:00-18:00 ; Сб: 09:00-18:00 ; Вс: 09:00-18:00";50.0528977;46.8773992;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;"OOO ""АстМаркет""";"АстМаркет, ООО ""АстМаркет"", ст. Клетская, ул. Покальчука, д. 19";;770102816000024;403562, Волгоградская обл, Клетский р-н, Клетская ст-ца, Покальчука ул, д. 19;Магазин АстМаркет, находится рядом с кафе Тихий дон;"Пн-Пт: 09:00-18:00 ; Сб: 09:00-16:00 ; Вс: 09:00-14:00";49.3167483;43.0569052;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;ИП Усоян Рустам Ордиханович;"Мебельный магазин ""Milana GROUP"", ИП Усоян Р.О., г.Элиста, им Сухэ-Батора ул, дом 2";;080200327000008;358001, Калмыкия Респ, Элиста г, им Сухэ-Батора ул, д. 2;"ТЦ ""Белый Лотос"", 2 этаж, мебельный магазин ""Милана групп""";"Пн-Пт: 09:00-18:00 ; Сб: 09:00-18:00 ; Вс: 09:00-18:00";46.3048121;44.2988014;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;"OOO ""АстМаркет""";"АстМаркет, ООО ""АстМаркет"", г. Жирновск, ул. Ломоносова, дом 52/1";;770102816000043;403791, Волгоградская обл, Жирновский р-н, Жирновск г, Ломоносова ул, д. 52/1;Отдельный магазина Астмаркет, 1 этаж, кредитный отдел (центральная улица, напротив парка победы);"Пн-Пт: 09:00-19:00 ; Сб: 09:00-18:00 ; Вс: 09:00-18:00";50.9766818;44.7762917;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;"OOO ""АстМаркет""";"Аст Маркет, ООО""АстМаркет"", р.п. Октябрьский, ул. Производственная, д. 24";;770102816000007;404321, Волгоградская обл, Октябрьский р-н, Октябрьский рп, Производственная ул, д. 24;Магазин Астмаркет находится на въезде в рп;"Пн-Пт: 08:30-18:00 ; Сб: 08:30-16:00 ; Вс: 08:30-14:00";47.9631575;43.6343429;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;"OOO ""АстМаркет""";"АстМаркет, ООО ""АстМаркет"", г. Урюпинск, ул. Штеменко, дом 20/1";;770102816000041;403113, Волгоградская обл, Урюпинск г, Штеменко ул, д. 20/1;Отдельное здание Астмаркет,1 этаж, кредитный отдел (Остановка Крановый завод);"Пн-Пт: 09:00-19:00 ; Сб: 09:00-18:00 ; Вс: 09:00-18:00";50.808544;42.011295;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;"OOO ""АстМаркет""";"Аст Маркет, ООО ""АстМаркет"", г. Новоаннинский, ул. Крестьянская, дом 111";;770102816000040;403952, Волгоградская обл, Новоаннинский р-н, Новоаннинский г, Крестьянская ул, д. 111;"Жилой дом, на 1 этаже, магазин Астмаркет (напротив кулинарии ""НАИРИ"")";"Пн-Пт: 09:00-19:00 ; Сб: 09:00-17:00 ; Вс: 09:00-16:00";50.5324813;42.6764652;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;"OOO ""АстМаркет""";"Аст Маркет, ООО ""АстМаркет"", г. Палласовка, ул. Мира, дом 20";;770102816000030;404263, Волгоградская обл, Палласовский р-н, Палласовка г, Мира ул, д. 20;"Отдельный магазин Астмаркет, 1 этаж, кредитный отдел.Рядом находятся супермаркеты ""Пятерочка"",""Покупочка""";"Пн-Пт: 09:00-18:00 ; Сб: 09:00-18:00 ; Вс: 09:00-16:00";50.0404797;46.8927008;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;ИП Тарантина Татьяна Александровна;ВСЕ ДЛЯ ДОМА, ИП Тарантина Т.А., ст. Преображенская, ул. Ленина, д. 55 А;;340102668000002;403221, Волгоградская обл, Киквидзенский р-н, Преображенская ст-ца, Ленина ул, д. 55 а;Отдельный магазин (Центр поселка, напротив магазина ХОЗТОВАРЫ), кредитный отдел.;"Пн-Пт: 09:00-17:00 ; Сб: 09:00-13:00 ; Вс: Выходной";50.7421555;43.0541194;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;"ООО ""АСТМАРКЕТ""";"АСТМАРКЕТ, ООО ""АСТМАРКЕТ"", г. Серафимович, ул. Блинова, д. 4";КРЕДИТ БРОКЕР МЕНЕДЖМЕНТ;300101591000045;403441, Волгоградская обл, Серафимовичский р-н, Серафимович г, Блинова ул, д. 4;не указано;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";49.58588;42.7357515;3 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;ИП Убушаев Станислав Борисович;"Магазин ""МАСТЕР ИНСТРУМЕНТ"", ИП Убушаев С.Б., г.Элиста, ул. А.С.Пушкина, д.27";;080200528000001;358000, Калмыкия Респ, Элиста г, А.С.Пушкина ул, д. 27;не указано;"Пн-Пт: 09:00-18:00 ; Сб: 09:00-18:00 ; Вс: 09:00-18:00";46.3109514;44.2692138;3 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;"OOO ""АстМаркет""";"Аст Маркет, ООО ""АстМаркет"", г. Михайловка, ул. 2 Краснознаменская, дом 8";;770102816000039;403342, Волгоградская обл, Михайловка г, 2 Краснознаменская ул, д. 8;Магазин Астмаркет, 1 этаж, кредитный отдел, (напротив ТЦ Михайловская);"Пн-Пт: 09:00-20:00 ; Сб: 09:00-20:00 ; Вс: 09:00-20:00";50.0737033;43.223531;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;IPOS;Мобильный офис;mIPos, г. Калач-на-Дону, ул. Октябрьская, д. 305Б ( ИП Лаптева);;660103452000160;404503, Волгоградская обл, Калачевский р-н, Калач-на-Дону г, Октябрьская ул, д. 305Б;Стойка в ТЦ Олимп, второй этаж справа, после отдела Фикс прайс, напротив отдела Электроники;"Пн-Пт: 09:00-21:00 ; Сб: 09:00-21:00 ; Вс: 09:00-21:00";48.679312;43.549112;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;"ООО ""ЗАРЯ""";"ЗАРЯ, ООО ""ЗАРЯ"" , г. Котово, ул. Мира, дом 187";;340103336000001;403805, Волгоградская обл, Котовский р-н, Котово г, Мира ул, д. 187;Отдельный магазин Астмаркет, 1 этаж, кредитный отдел. Магазин расположен за Домом Культуры;"Пн-Пт: 09:00-19:00 ; Сб: 09:00-19:00 ; Вс: 09:00-19:00";50.3253431;44.7966022;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;"OOO ""АстМаркет""";"Магазин ""Астмаркет"", ООО ""Астмаркет"", Яшкуль п, 50 лет Октября ул, дом 24";;770102816000061;359150, Калмыкия Респ, Яшкульский р-н, Яшкуль п, 50 лет Октября ул, д. 24;"Отдельстоящий магазин ""Астмаркет"" в центре поселка, рядом салон связи ""Ойрат""";"Пн-Пт: 09:00-18:00 ; Сб: 09:00-17:00 ; Вс: 09:00-16:00";46.1740517;45.3436202;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;"OOO ""АстМаркет""";"АстМаркет, ООО ""АстМаркет"",   г. Фролово, ул. Фрунзе, д. 3";;770102816000085;403532, Волгоградская обл, Фролово г, Фрунзе ул, д. 3;Отдельное здание, Магазин Астмаркет, 1 этаж, кредитный отдел (после переезда железной дороги, с левой стороны магазин);"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";49.7591704;43.6606667;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;"OOO ""АстМаркет""";"АстМаркет, ООО ""АстМаркет"", рп. Быково, ул. Куйбышева, д. 20";;770102816000042;404062, Волгоградская обл, Быковский р-н, Быково рп, Куйбышева ул, д. 20;"Отдельный магазина Астмаркет, 1 этаж, кредитный отдел (Рядом находится магазин канцелярских товаров ""Школьник"")";"Пн-Пт: 09:00-18:00 ; Сб: 09:00-17:00 ; Вс: 09:00-16:00";49.7657619;45.3838754;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;"OOO ""АстМаркет""";"АстМаркет, ООО ""АстМаркет"", с. Старая Полтавка, ул. Победа, дом 57";;770102816000055;404211, Волгоградская обл, Старополтавский р-н, Старая Полтавка с, Победа ул, д. 57;"Отдельный магазин Астмаркет, рядом магазин ""Пульс"",1 этаж, кредитный отдел";"Пн-Пт: 09:00-18:00 ; Сб: 09:00-17:00 ; Вс: 09:00-15:00";50.4771035;46.4815155;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;ИП Борисенко Надежда Валентиновна;"Магазин ""ДИВАН"" ИП Борисенко Надежда Валентиновна, г.Элиста , ул. Ю.Клыкова , д. 146";;080200526000001;358000, Калмыкия Респ, Элиста г, Ю.Клыкова ул, д. 146;"Маршрут № 5, №12, №20 Автобусная остановка ""КЕРМЕН""";"Пн-Пт: 09:00-18:00 ; Сб: 09:00-18:00 ; Вс: 09:00-18:00";46.308533;44.284725;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;"OOO ""АстМаркет""";"Аст Маркет, ООО ""АстМаркет"", г. Котельниково, ул. Первомайская, д. 12";;770102816000036;404353, Волгоградская обл, Котельниковский р-н, Котельниково г, Первомайская ул, д. 12;Отдельный магазина Астмаркет, 1 этаж, кредитный отдел (находится в центре, возле рынка);"Пн-Пт: 09:00-18:00 ; Сб: 09:00-18:00 ; Вс: 09:00-18:00";47.6259875;43.1461384;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;ИП Хвостикова Н.Н.;ДОМОТЕХНИКА, ИП Хвостикова Н.Н., ст-ца. Алексеевская, пер. Калинина, д. 10А;;340101261000012;403241, Волгоградская обл, Алексеевский р-н, Алексеевская ст-ца, Калинина пер, д. 10А;Рядом с РАО или рядом с Центральным парком.;"Пн-Пт: 08:00-17:00 ; Сб: 08:00-17:00 ; Вс: 08:00-17:00";50.2918212;42.1845862;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;"OOO ""АстМаркет""";"Аст Маркет, ООО ""АстМаркет"", г. Калач-на-Дону, ул. Октябрьская, д. 97";;770102816000038;404507, Волгоградская обл, Калачевский р-н, Калач-на-Дону г, Октябрьская ул, д. 97;Отдельный магазин Астмаркет, 1 этаж, кредитный отдел, находится на  Площади г. Калача, напротив авто магазин;"Пн-Пт: 09:00-18:00 ; Сб: 09:00-18:00 ; Вс: 09:00-18:00";;;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;"OOO ""АстМаркет""";"АстМаркет, ООО ""АстМаркет"", г. Серафимович, ул. Блинова, д. 4";;770102816000054;403441, Волгоградская обл, Серафимовичский р-н, Серафимович г, Блинова ул, д. 4;Отдельное здание, магазин Астмаркет,1 этаж , кредитный отдел (напротив здания Судебных приставов);"Пн-Пт: 09:00-18:00 ; Сб: 09:00-16:00 ; Вс: 09:00-16:00";49.58588;42.7357515;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;"OOO ""АстМаркет""";"Аст Маркет, ООО ""АстМаркет"", г. Урюпинск, пр-кт Ленина, д. 119";;770102816000034;403110, Волгоградская обл, Урюпинск г, Ленина пр-кт, д. 119;Бывший магазин Детский мир, магазин Астмаркет;"Пн-Пт: 09:00-19:00 ; Сб: 09:00-19:00 ; Вс: 09:00-19:00";50.7954999;41.9988314;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;ИП Невежина Светлана Ивановна;WWW, НЮАНС ИП Невежина С.И., г. Михайловка, ул. Ленина, д. 82;;3401214000048;403348, Волгоградская обл, Михайловка г, Ленина ул, д. 82;не указано;"Пн-Пт: 10:00-20:00 ; Сб: 10:00-20:00 ; Вс: 10:00-20:00";50.0527548;43.2350824;3 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;;"Ситилинк, ООО ""Ситилинк"", г. Камышин, 3-й мкр, дом 13 А, пом4";;770103809014031;403877, Волгоградская обл, Камышин г, 3-й мкр,дом 13А,пом 4 ул, д. .;"Отдельный магазин ""Ситилинк"", 1 этаж, кредитный отдел (Остановка 3 мкр. Напротив памятника Маресьеву)";"Пн-Пт: 09:00-19:00 ; Сб: 09:00-19:00 ; Вс: 09:00-19:00";50.0986255;45.4259125;1,2 порядок
ЮЖНЫЙ;ВОЛГОГРАД;1-4TFH-87;POS;ИП Юсов Сергей Владимирович;Славяне ИП Юсов С.В., р.п.Новониколаевский, ул.Народная,170;;3401642001;403901, Волгоградская обл, Новониколаевский р-н, Новониколаевский рп, Народная ул, д. 170;"Отдельный магазин ""Славяне"", 1 этаж, кредитный отдел, (Напротив центрального парка)";"Пн-Пт: 08:00-18:00 ; Сб: 08:00-14:00 ; Вс: 08:00-14:00";50.9717431;42.3678895;1,2 порядок
